epoch,train loss,train acc
0,1.2451713503675257,0.62713320035461
1,0.6010595382528102,0.8072916666666667
2,0.45673634936200813,0.8521165780141844
3,0.38515454641682034,0.8745844414893617
4,0.3189627940350391,0.8946143617021277
5,0.2850304943449954,0.9035073138297872
6,0.2500113383569616,0.9157801418439716
7,0.21831899635652277,0.925531914893617
8,0.19778093283480785,0.9314051418439716
9,0.18180408281214694,0.9375554078014184
10,0.15727212708047095,0.9450077570921986
11,0.14287556870345106,0.9482491134751774
12,0.11846470119471246,0.9572528812056738
13,0.09874324904794389,0.9665613918439716
14,0.0884592787937281,0.9700797872340425
15,0.0829380502171339,0.9704953457446809
16,0.07956510782241821,0.9722683953900709
17,0.06535047058887938,0.977061170212766
18,0.062143022471919974,0.9782801418439716
19,0.052745963209011454,0.9828235815602837
20,0.04723764151493286,0.9829621010638298
21,0.03681824348391371,0.9875055407801417
22,0.031287122180962815,0.9912732712765957
23,0.030197462661469235,0.9896387411347518
24,0.02681851357300865,0.9910793439716311
25,0.019270419663293882,0.9938497340425532
26,0.016005470026086304,0.9952626329787234
27,0.01401850109563229,0.9963707890070922
28,0.014340402201769199,0.9958721187943262
29,0.012047998607158661,0.9971742021276596
30,0.008938481000826714,0.9980884308510638
31,0.007822608515778755,0.9982269503546098
32,0.006580306070936012,0.9985039893617021
33,0.00480707087603576,0.9989195478723404
34,0.0037868781575061223,0.9996675531914894
35,0.002586885969689552,0.9998337765957447
36,0.002261264819374427,0.9998337765957447
37,0.002098219191774409,0.9999168882978723
38,0.0018244746359104805,1.0
39,0.0015686160706459209,1.0
40,0.0014088825704133574,0.9999168882978723
41,0.0015196312513658182,0.9998337765957447
42,0.001642108016815829,0.9995844414893617
43,0.0011051357426541918,1.0
44,0.0010897071754678766,1.0
45,0.0010957444177078519,1.0
